business_date,run_age_bd,daily_dir_size_bytes,daily_file_count,day_completion_status,total_elapsed_seconds,elapsed_market_refresh_seconds,elapsed_morning_seconds,elapsed_sell_planning_seconds,elapsed_data_readiness_seconds,elapsed_submit_seconds,elapsed_execution_seconds,elapsed_current_valuation_refresh_seconds,elapsed_runtime_state_refresh_seconds,regime,market_trend_state,breadth_state,confidence,equity,daily_pnl,daily_return,cash,market_value,exposure,position_count,pc_member_count,bq_positive_count,capitalized_pc_member_count,prior_exit_lineage_row_count,reentry_suppressed_count,old_gt120bd_reentry_suppressed_count,unknown_context_reentry_suppressed_count,prior_exit_target_zero_count,positive_add_count
2023-04-19,135,126181116,126,PASS,142.458225,78.277744,26.248002,2.999372,2.170183,25.918403,2.143245,2.939873,1.761403,BULL,BULL,STRONG,0.983001457018,1463260.0,-40200.0,-0.02673832,208720.0,1254540.0,0.85736,9,52,41,11,23,19,2,8,20,0
2023-04-20,136,129603613,126,PASS,154.263033,78.044987,30.801188,3.168625,2.143868,33.33076,2.152311,2.918315,1.702979,BULL,BULL,STRONG,0.979241614001,1441120.0,-22140.0,-0.0151306,366050.0,1075070.0,0.745996,12,51,42,14,21,21,2,7,21,0
2023-04-21,137,126555389,126,PASS,144.209691,77.70159,24.722663,3.293841,2.142191,29.560641,2.106459,2.96841,1.713896,RECOVERY,RECOVERY,STRONG,0.983377756239,1433960.0,-7160.0,-0.00496836,474950.0,959010.0,0.668784,11,51,42,12,19,19,2,8,19,0
2023-04-24,138,124374539,126,PASS,140.174866,77.755036,19.694415,3.30253,2.134543,30.5232,2.126202,2.939378,1.699562,RECOVERY,RECOVERY,STRONG,0.984410554345,1504080.0,70120.0,0.04889955,458850.0,1045230.0,0.69493,8,52,44,9,22,22,3,8,22,0
2023-04-25,139,129301586,126,PASS,141.070587,78.036171,25.370298,3.367703,2.130576,25.387003,2.101855,2.956531,1.72045,BULL,BULL,STRONG,0.982576123731,1517980.0,13900.0,0.00924153,662290.0,855690.0,0.563703,10,52,48,11,26,25,2,8,25,0
2023-04-26,140,132088261,126,PASS,150.819159,78.282912,30.211475,3.406935,2.166225,29.973812,2.149512,2.933344,1.694944,RANGE,RANGE,NEUTRAL,0.982690909091,1562090.0,44110.0,0.02905835,378870.0,1183220.0,0.75746,9,52,45,12,25,24,2,8,24,0
2023-04-27,141,132756092,126,PASS,153.099418,79.901462,30.475534,3.583561,2.204686,30.112237,2.134916,2.959494,1.727528,RANGE,RANGE,NEUTRAL,0.985484264455,1548920.0,-13170.0,-0.00843101,290610.0,1258310.0,0.812379,8,51,46,11,25,25,2,7,25,0
2023-04-28,142,135289093,126,PASS,142.866849,78.919184,25.856303,2.973297,2.195442,25.840906,2.207578,3.168491,1.705648,RECOVERY,RECOVERY,STRONG,0.984933494559,1213400.0,-335520.0,-0.21661545,,1213400.0,1.0,10,51,42,11,27,27,3,8,27,0
2023-05-01,143,145962573,126,PASS,151.744175,79.06513,28.931377,3.08645,2.349167,31.082084,2.242035,3.262682,1.72525,RECOVERY,RECOVERY,NEUTRAL,0.988663282572,1330340.0,116940.0,0.09637383,,1330340.0,1.0,13,51,46,14,28,25,3,8,25,0
2023-05-02,144,138564764,126,PASS,134.768474,79.119382,21.127176,3.095808,2.324658,22.275112,2.128416,2.974347,1.723575,RECOVERY,RECOVERY,NEUTRAL,0.984113954611,1635060.0,304720.0,0.22905423,304720.0,1330340.0,0.813634,13,53,45,14,27,26,3,6,26,0
2023-05-08,145,135137223,126,PASS,135.661598,79.097598,22.319623,2.966206,2.187789,22.347024,2.096338,2.96943,1.67759,BULL,BULL,STRONG,0.982741116751,1648850.0,13790.0,0.00843394,296950.0,1351900.0,0.819905,12,55,46,13,27,26,4,7,27,0
2023-05-09,146,141863423,126,PASS,151.712443,79.814594,29.057627,3.244317,2.176317,30.516589,2.166419,3.013772,1.722808,BULL,BULL,STRONG,0.977823458283,1662940.0,14090.0,0.00854535,354910.0,1308030.0,0.786577,15,55,45,16,28,26,4,6,27,0
2023-05-10,147,140582034,126,PASS,124.163823,79.642437,18.707866,3.074835,2.239233,13.456782,2.147067,3.17122,1.724383,BULL,BULL,STRONG,0.982525448376,1479250.0,-183690.0,-0.11046099,,1479250.0,1.0,14,54,42,15,26,25,4,4,25,0
2023-05-11,148,138507082,126,PASS,138.594933,80.038117,24.066754,2.951479,2.285523,22.47966,2.12184,2.949962,1.701598,BULL,BULL,STRONG,0.984838160136,1668970.0,189720.0,0.12825418,189720.0,1479250.0,0.886325,15,54,44,16,25,24,4,5,25,0
2023-05-12,149,129874299,126,PASS,138.495435,81.157917,21.511481,4.065251,2.261686,22.661685,2.110462,2.993455,1.733498,BULL,BULL,STRONG,0.982902055623,1634490.0,-34480.0,-0.02065945,183450.0,1451040.0,0.887763,14,53,36,16,23,23,4,5,23,0
2023-05-15,150,133612378,126,PASS,173.446108,81.219246,28.368934,4.278457,2.251413,50.289074,2.285536,3.025977,1.727471,BULL,BULL,STRONG,0.982159172878,1593610.0,-40880.0,-0.02501086,202050.0,1391560.0,0.873212,7,52,39,8,26,26,4,5,26,0
2023-05-16,151,134727694,126,PASS,152.435604,81.289263,26.808686,3.136281,2.283882,31.871003,2.291398,3.007506,1.747585,BULL,BULL,STRONG,0.983272990587,1528740.0,-64870.0,-0.04070632,760650.0,768090.0,0.502433,10,53,43,10,30,29,4,5,29,0
2023-05-17,152,129730564,126,PASS,143.67483,82.105908,21.037158,3.0683,2.346498,28.074895,2.21278,3.075254,1.754037,BULL,BULL,NEUTRAL,0.984628378378,1552650.0,23910.0,0.01564033,494650.0,1058000.0,0.681416,8,53,38,8,29,29,4,6,29,0
2023-05-18,153,139421874,126,PASS,140.455965,81.340129,23.384632,2.705411,2.236965,23.482329,2.26031,3.265551,1.780638,BULL,BULL,NEUTRAL,0.981459186131,1244430.0,-308220.0,-0.19851222,,1244430.0,1.0,11,53,45,11,33,32,4,7,32,0
2023-05-19,154,143951282,126,PASS,133.52411,82.478567,19.475271,2.962484,2.369694,18.922449,2.234103,3.301303,1.780239,RECOVERY,RECOVERY,NEUTRAL,0.985318225651,1198140.0,-46290.0,-0.03719775,,1198140.0,1.0,11,53,42,11,31,30,5,6,30,0
2023-05-22,155,139110587,126,PASS,136.966573,82.414359,22.142136,3.194921,2.343444,19.452187,2.420873,3.253962,1.744691,BULL,BULL,STRONG,0.989347826087,1591810.0,393670.0,0.32856761,393670.0,1198140.0,0.75269,11,52,38,12,30,29,5,5,30,0
2023-05-23,156,132980775,126,PASS,140.820245,82.41415,22.930535,2.919178,2.163861,23.407984,2.130307,3.105783,1.748447,RECOVERY,RECOVERY,NEUTRAL,0.984995183044,1626160.0,34350.0,0.02157921,188870.0,1437290.0,0.883855,10,53,36,11,30,30,5,4,30,0
2023-05-24,157,139731645,126,PASS,137.159911,82.589742,23.454972,2.902795,2.164684,18.794906,2.202256,3.322087,1.728469,BULL,BULL,NEUTRAL,0.988972370334,1488950.0,-137210.0,-0.08437669,,1488950.0,1.0,12,53,40,13,32,31,5,4,31,0
2023-05-25,158,138495414,126,PASS,149.414357,82.388765,26.248477,3.192831,2.302388,28.120363,2.197735,3.169677,1.794121,RANGE,RANGE,NEUTRAL,0.988824383164,1635270.0,146320.0,0.09827059,146320.0,1488950.0,0.910522,11,53,35,13,27,27,3,3,27,0
2023-05-26,159,134544045,126,PASS,148.455452,83.913119,27.792876,3.359642,2.165999,23.897183,2.250684,3.216187,1.859762,RANGE,RANGE,NEUTRAL,0.989012315866,1647440.0,12170.0,0.0074422,320120.0,1327320.0,0.805686,12,53,38,14,26,25,4,4,25,0
2023-05-29,160,138594849,126,PASS,165.373922,82.921705,28.517883,3.685401,9.625906,33.494939,2.274149,3.125207,1.728732,BULL,BULL,NEUTRAL,0.986824324324,1650740.0,3300.0,0.00200311,120370.0,1530370.0,0.927081,12,52,40,14,25,25,4,5,25,0
2023-05-30,161,150113328,126,PASS,133.578055,83.090435,24.121473,2.623105,2.24556,14.187257,2.222325,3.35552,1.73238,BULL,BULL,NEUTRAL,0.98490428883,1607660.0,-43080.0,-0.02609739,,1607660.0,1.0,13,54,41,14,28,26,4,5,27,0
2023-05-31,162,154496825,126,PASS,145.596452,83.561182,25.59097,2.924535,2.413452,24.010399,2.225952,3.140156,1.729806,RANGE,RANGE,NEUTRAL,0.988095238095,1694330.0,86670.0,0.05391065,86670.0,1607660.0,0.948847,13,54,44,13,27,25,5,7,27,1
2023-06-01,163,135135739,126,PASS,120.178358,83.223386,15.889327,2.769338,9.837136,1.93511,1.740625,3.058335,1.725101,CORRECTION,CORRECTION,WEAK,0.98996110841,1675240.0,-19090.0,-0.01126699,87470.0,1587770.0,0.947787,13,54,40,13,26,25,5,6,26,0
2023-06-02,164,143602566,126,PASS,173.235896,83.508733,42.132316,3.725156,2.189477,34.491954,2.268209,3.188248,1.731803,RECOVERY,RECOVERY,NEUTRAL,0.989311682016,1649810.0,-25430.0,-0.01517991,87470.0,1562340.0,0.946982,10,55,41,17,25,24,5,6,24,0
2023-06-05,165,154622934,126,PASS,200.835506,83.615686,42.884687,3.432816,9.826232,53.599971,2.404079,3.323889,1.748146,RECOVERY,RECOVERY,NEUTRAL,0.988856729378,1479490.0,-170320.0,-0.10323613,,1479490.0,1.0,15,54,43,17,24,22,5,6,22,0
2023-06-06,166,147732806,126,PASS,141.781421,84.588252,21.944511,3.248761,9.991669,14.616493,2.268355,3.354622,1.768758,RECOVERY,RECOVERY,NEUTRAL,0.986936500242,1521550.0,42060.0,0.02842872,,1521550.0,1.0,16,56,43,17,25,25,5,7,25,0
2023-06-07,167,163130150,126,PASS,156.123648,84.480207,28.17276,3.578478,2.424797,29.898667,2.346857,3.461025,1.760857,RECOVERY,RECOVERY,NEUTRAL,0.986773255814,1424110.0,-97440.0,-0.06403996,,1424110.0,1.0,14,57,41,16,23,23,4,5,23,0
2023-06-08,168,137574699,126,PASS,153.003489,85.167396,22.879307,3.216305,10.166261,24.39541,2.260356,3.152462,1.765992,RECOVERY,RECOVERY,NEUTRAL,0.983171442448,1675470.0,251360.0,0.17650322,251360.0,1424110.0,0.849976,14,57,36,15,27,27,4,6,27,0
2023-06-09,169,142155798,126,PASS,152.015028,84.919207,24.447185,3.496983,2.181116,29.792615,2.266642,3.163005,1.748275,RECOVERY,RECOVERY,NEUTRAL,0.989290917921,1654680.0,-20790.0,-0.01240846,114460.0,1540220.0,0.930827,13,57,40,14,27,27,4,5,27,0
2023-06-12,170,144041133,126,PASS,152.886318,86.229114,29.377233,3.343233,2.280804,24.40117,2.281664,3.216565,1.756535,BULL,BULL,NEUTRAL,0.992713628661,1687390.0,32710.0,0.01976817,266160.0,1421230.0,0.842265,13,57,43,16,25,25,4,5,25,0
2023-06-13,171,141161411,126,PASS,165.791876,86.839752,28.092898,3.314681,10.33487,29.962886,2.267745,3.240104,1.73894,BULL,BULL,NEUTRAL,0.987648054146,1702630.0,15240.0,0.0090317,169060.0,1533570.0,0.900707,16,56,38,17,24,22,3,4,22,0
2023-06-14,172,154599415,126,PASS,157.355729,86.756453,31.279026,3.969292,2.218547,25.713393,2.328316,3.348634,1.742068,BULL,BULL,STRONG,0.988845968131,1251920.0,-450710.0,-0.264714,,1251920.0,1.0,13,55,40,17,19,18,2,1,18,0
2023-06-15,173,159878468,126,PASS,194.310793,85.939264,44.520049,3.889214,2.352017,50.088017,2.406481,3.353934,1.761817,BULL,BULL,STRONG,0.986496262358,1480950.0,229030.0,0.182943,,1480950.0,1.0,15,54,43,18,19,16,3,2,17,0
2023-06-16,174,148535404,126,PASS,191.169353,86.382093,41.977823,4.511643,10.298158,40.625416,2.369157,3.251743,1.75332,BULL,BULL,STRONG,0.987665942554,1697470.0,216520.0,0.14620345,216520.0,1480950.0,0.872445,13,53,42,20,20,19,2,4,19,0
2023-06-19,175,150309603,126,PASS,162.161277,86.871884,31.758157,3.476889,2.186519,30.48498,2.273328,3.336513,1.773007,BULL,BULL,STRONG,0.989036144578,1746740.0,49270.0,0.02902555,500520.0,1246220.0,0.713455,13,53,46,17,20,20,2,5,20,0
2023-06-20,176,147827317,126,PASS,154.461827,86.998687,26.072725,3.433495,10.445484,20.280008,2.228847,3.262579,1.740002,BULL,BULL,STRONG,0.990188496858,1767640.0,20900.0,0.01196515,180020.0,1587620.0,0.898158,13,52,41,13,23,22,2,4,23,1
2023-06-21,177,158725622,126,PASS,153.092454,86.97309,27.464931,3.128944,2.211377,25.623397,2.421178,3.480986,1.788551,BULL,BULL,STRONG,0.98916303822,1279440.0,-488200.0,-0.27618746,,1279440.0,1.0,12,52,39,13,24,22,2,5,22,1
2023-06-22,178,153169173,126,PASS,143.735403,87.413071,22.806811,3.037803,2.447039,20.662227,2.261408,3.347153,1.759891,BULL,BULL,STRONG,0.988006756757,1571170.0,291730.0,0.22801382,,1571170.0,1.0,14,52,34,14,22,22,2,3,22,0
2023-06-23,179,148263598,126,PASS,173.173497,87.851644,30.217416,3.752501,2.366718,41.570499,2.331783,3.33561,1.747326,BULL,BULL,STRONG,0.988543922984,1720990.0,149820.0,0.09535569,149820.0,1571170.0,0.912945,14,52,39,16,22,22,2,3,22,0
2023-06-26,180,141872192,126,PASS,172.585871,87.930511,23.702425,4.186781,2.280435,47.047764,2.337223,3.318355,1.782377,BULL,BULL,STRONG,0.990040993489,1714660.0,-6330.0,-0.00367812,442170.0,1272490.0,0.742124,14,52,40,15,24,23,2,4,23,0
2023-06-27,181,145481252,126,PASS,169.248327,88.134755,26.740236,3.824178,2.271637,40.840338,2.35403,3.311164,1.771989,BULL,BULL,STRONG,0.987306576402,1712070.0,-2590.0,-0.0015105,244570.0,1467500.0,0.85715,15,53,40,16,25,25,2,4,25,0
2023-06-28,182,149176491,126,PASS,174.524854,88.800616,26.908901,3.956657,10.843251,36.654584,2.308987,3.305684,1.746174,BULL,BULL,STRONG,0.985264940721,1726560.0,14490.0,0.00846344,211130.0,1515430.0,0.877716,16,52,42,17,24,22,2,5,24,0
2023-06-29,183,153025822,126,PASS,164.078486,89.040491,25.203626,4.136807,2.228261,36.094505,2.308695,3.290935,1.775166,BULL,BULL,STRONG,0.986600436152,1757750.0,31190.0,0.01806482,118630.0,1639120.0,0.93251,14,52,45,16,22,21,2,4,22,0
2023-06-30,184,150619343,126,PASS,168.874634,88.949722,29.220036,3.727351,2.250752,37.292816,2.321563,3.341817,1.770577,BULL,BULL,STRONG,0.985783365571,1757340.0,-410.0,-0.00023325,170450.0,1586890.0,0.903007,12,52,48,14,26,24,2,4,25,0
2023-07-03,185,158718460,126,PASS,152.956042,89.277583,25.872953,2.976623,10.947129,16.194032,2.385039,3.508411,1.794272,BULL,BULL,STRONG,0.986729061675,1690750.0,-66590.0,-0.0378925,,1690750.0,1.0,13,52,42,14,25,23,3,5,24,0
2023-07-04,186,146791287,126,PASS,149.541061,91.040952,20.333873,3.422105,11.246502,16.241581,2.25125,3.277445,1.727353,BULL,BULL,STRONG,0.984365994236,1762130.0,71380.0,0.04221795,71380.0,1690750.0,0.959492,12,52,44,14,27,26,4,7,27,0
2023-07-05,187,143392692,126,PASS,141.790141,92.082214,20.37841,3.061256,2.369555,16.243183,2.334545,3.508122,1.812856,BULL,BULL,STRONG,0.983811129848,1607220.0,-154910.0,-0.08791065,,1607220.0,1.0,13,53,38,13,28,28,5,7,28,0
2023-07-06,188,151214919,126,PASS,157.988893,90.756702,27.562211,3.458587,2.388822,26.456303,2.295016,3.298286,1.772966,BULL,BULL,STRONG,0.981135707411,1768600.0,161380.0,0.1004094,161380.0,1607220.0,0.908753,14,54,41,15,24,23,5,4,24,0
2023-07-07,189,147434922,126,PASS,159.209246,90.534815,28.634962,3.450356,2.20373,27.059237,2.293581,3.284848,1.747717,BULL,BULL,STRONG,0.983264911857,1753430.0,-15170.0,-0.00857741,171680.0,1581750.0,0.902089,13,54,36,15,24,24,5,4,24,0
2023-07-10,190,162416191,126,PASS,154.424043,90.075983,29.371751,3.414411,2.210573,21.639796,2.390229,3.49205,1.82925,RANGE,RANGE,NEUTRAL,0.9885466795,1723040.0,-30390.0,-0.01733174,,1723040.0,1.0,15,55,44,17,20,20,6,3,20,0
2023-07-11,191,178285310,126,PASS,147.141858,90.386414,25.581358,4.399705,2.401682,16.596353,2.402128,3.523496,1.850722,RANGE,RANGE,NEUTRAL,0.988344594595,1492470.0,-230570.0,-0.13381581,,1492470.0,1.0,14,57,38,16,19,17,4,2,18,0
2023-07-12,192,166391365,126,PASS,200.061971,90.452436,46.070793,4.565001,2.393462,49.00438,2.385456,3.400513,1.78993,RANGE,RANGE,NEUTRAL,0.986993243243,1742750.0,250280.0,0.16769516,250280.0,1492470.0,0.856388,13,57,40,18,16,16,3,3,16,0
2023-07-13,193,160858905,126,PASS,158.7044,90.768889,28.092001,3.530517,2.285237,26.61631,2.330376,3.29296,1.78811,RANGE,RANGE,NEUTRAL,0.988468992248,1730410.0,-12340.0,-0.00708076,416380.0,1314030.0,0.759375,14,56,39,15,16,15,4,4,16,0
2023-07-14,194,170863428,126,PASS,162.785094,91.468288,28.224583,3.836578,2.266099,27.697421,2.287943,5.208008,1.796174,CORRECTION,CORRECTION,NEUTRAL,0.986782861293,1735740.0,5330.0,0.00308019,144380.0,1591360.0,0.916819,11,59,41,13,14,13,3,3,14,0
2023-07-18,195,156595339,126,PASS,188.898186,91.724805,36.519996,3.268822,11.414772,38.400719,2.41729,3.387201,1.764581,CORRECTION,CORRECTION,NEUTRAL,0.988693346191,1727150.0,-8590.0,-0.0049489,647280.0,1079870.0,0.625232,13,56,47,16,17,16,3,4,16,0
2023-07-19,196,153906794,126,PASS,169.386829,91.943652,28.286914,3.492625,11.426925,26.819778,2.30693,3.329467,1.780538,RECOVERY,RECOVERY,NEUTRAL,0.984676449363,1717450.0,-9700.0,-0.00561619,404780.0,1312670.0,0.764313,14,57,36,15,17,15,4,4,17,0
2023-07-20,197,174884585,126,PASS,190.807109,91.979766,40.030181,3.413388,2.231082,43.108585,2.557091,5.595354,1.891662,RANGE,RANGE,NEUTRAL,0.985479980704,1549390.0,-168060.0,-0.09785438,,1549390.0,1.0,18,58,44,20,20,19,5,5,19,0
2023-07-21,198,167578951,126,PASS,179.907488,92.307333,34.228158,4.593412,2.421897,38.873,2.374081,3.338536,1.771071,RANGE,RANGE,NEUTRAL,0.985257806826,1722520.0,173130.0,0.11174075,173130.0,1549390.0,0.89949,17,58,41,19,17,16,4,4,16,0
2023-07-24,199,167155685,126,PASS,189.962666,92.259163,39.501002,3.538603,2.289723,44.340758,2.574444,3.570401,1.888572,RECOVERY,RECOVERY,NEUTRAL,0.984485666105,1328860.0,-393660.0,-0.22853726,,1328860.0,1.0,17,57,40,20,19,17,5,3,17,0
2023-07-25,200,173067820,126,PASS,164.1487,92.437657,30.409953,3.272581,2.470121,27.634429,2.498703,3.538228,1.887028,RECOVERY,RECOVERY,NEUTRAL,0.986519017814,1519550.0,190690.0,0.14349894,,1519550.0,1.0,20,57,36,21,17,17,5,4,17,0
2023-07-26,201,163484170,126,PASS,182.685105,93.569635,33.397468,4.589665,2.498826,39.107131,2.462505,5.300029,1.759846,RECOVERY,RECOVERY,STRONG,0.987134220073,1732300.0,212750.0,0.14000856,212750.0,1519550.0,0.877186,20,59,40,22,17,17,5,4,17,0
2023-07-27,202,156147755,126,PASS,163.013956,94.083959,26.510905,4.394648,2.435774,27.994941,2.379139,3.430391,1.784199,RECOVERY,RECOVERY,NEUTRAL,0.983968177435,1737440.0,5140.0,0.00296715,223830.0,1513610.0,0.871173,20,59,40,21,19,18,3,5,18,0
2023-07-28,203,157105619,126,PASS,178.354957,95.052142,28.821988,4.457328,2.413599,39.998332,2.441056,3.380615,1.789897,RECOVERY,RECOVERY,NEUTRAL,0.985117178062,1751580.0,14140.0,0.00813841,137930.0,1613650.0,0.921254,18,59,43,19,21,19,5,6,20,0
2023-07-31,204,158303563,126,PASS,168.87978,94.779174,32.288602,3.972771,2.322667,27.954634,2.438493,3.345354,1.778085,RECOVERY,RECOVERY,NEUTRAL,0.985525366675,1754130.0,2550.0,0.00145583,222930.0,1531200.0,0.872911,19,58,36,21,22,20,4,5,20,0
2023-08-01,205,161317151,126,PASS,161.932754,93.264468,31.936658,4.188596,2.286429,22.752746,2.377862,3.372059,1.753936,RECOVERY,RECOVERY,NEUTRAL,0.990240384615,1767660.0,13530.0,0.00771323,93830.0,1673830.0,0.946919,19,58,38,22,18,17,3,4,17,0
2023-08-02,206,157879071,126,PASS,179.371086,94.209752,31.794018,4.40073,2.286286,38.9854,2.488553,3.400283,1.806064,RANGE,RANGE,NEUTRAL,0.987855421687,1766490.0,-1170.0,-0.00066189,190030.0,1576460.0,0.892425,18,58,43,19,21,21,5,5,21,0
2023-08-03,207,158609595,126,PASS,161.914303,94.168297,24.56152,4.304738,2.279563,29.014065,2.411088,3.399404,1.775628,CORRECTION,CORRECTION,WEAK,0.988330514617,1749340.0,-17150.0,-0.00970852,226530.0,1522810.0,0.870505,15,57,45,17,21,20,5,5,21,0
2023-08-04,208,158903577,126,PASS,190.632262,94.546604,31.884097,4.196871,12.115594,40.211014,2.498084,3.402451,1.777547,CORRECTION,CORRECTION,NEUTRAL,0.989648484848,1739300.0,-10040.0,-0.00573931,442230.0,1297070.0,0.745743,14,56,48,15,21,18,3,6,19,0
2023-08-07,209,159477030,126,PASS,181.921752,94.78158,33.270829,4.484051,2.341809,39.441912,2.460092,3.372846,1.768633,RANGE,RANGE,NEUTRAL,0.987334137515,1754570.0,15270.0,0.00877939,549530.0,1205040.0,0.686801,13,57,43,16,24,23,3,6,23,0
2023-08-08,210,151892218,126,PASS,165.626295,94.529405,28.828133,3.513072,2.343506,28.769539,2.449932,3.403754,1.788954,RANGE,RANGE,NEUTRAL,0.990181378476,1767430.0,12860.0,0.00732943,279130.0,1488300.0,0.84207,14,54,38,15,22,22,4,5,22,0
2023-08-09,211,159948633,126,PASS,183.3368,95.285871,38.934511,4.169625,2.286997,35.011493,2.461576,3.387717,1.79901,RANGE,RANGE,NEUTRAL,0.987639090469,1752590.0,-14840.0,-0.00839637,106230.0,1646360.0,0.939387,12,54,39,18,19,18,4,5,19,0
2023-08-10,212,159571630,126,PASS,181.789631,95.442505,31.773966,3.621538,2.315811,40.546553,2.604335,3.596087,1.888836,RECOVERY,RECOVERY,NEUTRAL,0.984830243198,1205700.0,-546890.0,-0.31204674,,1205700.0,1.0,15,54,36,15,20,19,6,6,19,0
2023-08-14,213,158784210,126,PASS,190.106208,94.925086,33.574737,4.604331,2.452912,46.780156,2.514515,3.447748,1.806723,RECOVERY,RECOVERY,NEUTRAL,0.981870503597,1750380.0,544680.0,0.45175417,544680.0,1205700.0,0.688822,13,55,33,14,19,19,5,2,19,0
2023-08-15,214,165001934,126,PASS,186.336226,95.430905,35.291536,4.509306,2.353097,40.966269,2.57959,3.433479,1.772044,RANGE,RANGE,NEUTRAL,0.984980713597,1757270.0,6890.0,0.00393629,538740.0,1218530.0,0.693422,12,56,45,14,22,21,5,4,22,0
2023-08-16,215,157316113,126,PASS,186.53084,95.93246,35.228558,3.894775,2.403767,41.234421,2.515835,3.514923,1.806101,CORRECTION,CORRECTION,NEUTRAL,0.987654022711,1752820.0,-4450.0,-0.00253234,317270.0,1435550.0,0.818995,11,56,41,13,23,22,6,3,22,0
2023-08-17,216,159431537,126,PASS,178.838767,96.438974,29.605825,3.339461,12.430152,29.290926,2.519794,3.416435,1.7972,CORRECTION,CORRECTION,NEUTRAL,0.98718381113,1746780.0,-6040.0,-0.00344588,469770.0,1277010.0,0.731065,12,56,48,13,23,21,4,3,22,0
2023-08-18,217,167211657,126,PASS,199.790701,96.324059,43.965087,4.454346,12.366977,34.782357,2.515337,3.487879,1.894659,CORRECTION,CORRECTION,WEAK,0.987995169082,1729140.0,-17640.0,-0.01009858,363120.0,1366020.0,0.79,10,56,45,16,19,18,3,1,19,0
2023-08-21,218,165423785,126,PASS,209.27834,97.373019,40.621781,3.88923,12.738379,46.476137,2.608853,3.615789,1.955152,CORRECTION,CORRECTION,WEAK,0.988720538721,1716640.0,-12500.0,-0.00722903,716820.0,999820.0,0.582428,10,53,47,13,21,21,4,3,21,0
2023-08-22,219,160380709,126,PASS,181.324655,98.419731,29.787422,3.152138,12.654604,29.330006,2.587154,3.487667,1.905933,CORRECTION,CORRECTION,WEAK,0.98932978466,1722880.0,6240.0,0.00363501,769170.0,953710.0,0.553556,11,52,45,12,21,20,5,1,20,0
2023-08-23,220,155858922,126,PASS,171.915605,97.832904,27.850433,2.671035,12.439563,23.239923,2.480746,3.543017,1.857984,RANGE,RANGE,NEUTRAL,0.990348330914,1575430.0,-147450.0,-0.08558344,,1575430.0,1.0,13,52,36,14,25,24,5,3,24,0
2023-08-24,221,159926452,126,PASS,133.794324,96.696786,22.679213,2.987957,2.425119,2.055181,1.777214,3.392382,1.780472,RANGE,RANGE,NEUTRAL,0.989828045532,1776600.0,201170.0,0.12769212,201170.0,1575430.0,0.886767,13,52,39,14,23,23,5,2,23,0
2023-08-25,222,154401898,126,PASS,178.707309,97.362158,32.430548,3.349948,2.264025,35.390649,2.575079,3.455039,1.879863,RANGE,RANGE,NEUTRAL,0.988009650181,1763180.0,-13420.0,-0.00755375,201170.0,1562010.0,0.885905,15,52,42,16,21,19,4,2,19,0
2023-08-28,223,164722632,126,PASS,163.019382,97.53543,28.448332,3.325082,2.274432,23.408831,2.517123,3.633878,1.876274,RECOVERY,RECOVERY,NEUTRAL,0.988038507822,1662790.0,-100390.0,-0.0569369,,1662790.0,1.0,17,53,38,18,19,19,4,2,19,0
2023-08-29,224,164160307,126,PASS,168.484311,97.016298,33.501587,3.712122,2.397719,24.106122,2.454223,3.434486,1.861754,RECOVERY,RECOVERY,NEUTRAL,0.988527355989,1759260.0,96470.0,0.05801695,96470.0,1662790.0,0.945164,17,54,43,20,19,19,4,3,19,0
2023-08-30,225,169268896,126,PASS,164.431953,97.399754,28.748205,4.249785,2.273599,23.69229,2.527396,3.66092,1.880004,RECOVERY,RECOVERY,NEUTRAL,0.987872954764,1660350.0,-98910.0,-0.0562225,,1660350.0,1.0,19,53,41,20,18,17,5,3,17,0
2023-08-31,226,164071567,126,PASS,161.233362,98.225301,24.744281,4.248468,2.423677,23.757816,2.497898,3.435693,1.900228,RECOVERY,RECOVERY,NEUTRAL,0.988018322083,1779750.0,119400.0,0.07191255,119400.0,1660350.0,0.932912,19,54,43,19,15,15,4,3,15,0
2023-09-01,227,162667491,126,PASS,180.009983,97.620666,31.703562,4.050744,2.260732,36.466943,2.577869,3.446963,1.882504,BULL,BULL,STRONG,0.986846543002,1785420.0,5670.0,0.00318584,107030.0,1678390.0,0.940053,19,54,46,19,16,16,4,3,16,0
2023-09-04,228,162509601,126,PASS,163.18151,98.550765,26.111241,3.967799,2.291904,24.284677,2.505444,3.621785,1.847895,BULL,BULL,STRONG,0.985395683453,1734610.0,-50810.0,-0.02845829,,1734610.0,1.0,21,54,43,21,20,20,7,5,20,0
2023-09-05,229,167961799,126,PASS,182.82344,98.833896,32.375223,4.91599,2.379892,36.395027,2.565735,3.491086,1.866591,BULL,BULL,STRONG,0.98886746988,1811190.0,76580.0,0.04414825,76580.0,1734610.0,0.957718,21,56,44,22,20,20,6,6,20,0
2023-09-06,230,175796025,126,PASS,167.489222,98.262641,29.479131,4.967733,2.283942,24.425181,2.523001,3.679745,1.867848,BULL,BULL,STRONG,0.987030798845,1764130.0,-47060.0,-0.02598292,,1764130.0,1.0,23,56,41,24,22,19,5,5,20,0
2023-09-07,231,174182488,126,PASS,196.060675,99.130037,37.146351,5.893183,2.502585,43.493133,2.553519,3.457944,1.883923,BULL,BULL,STRONG,0.98851628468,1821810.0,57680.0,0.032696,57680.0,1764130.0,0.968339,20,58,38,24,21,20,6,5,20,0
